,id,category,original_text,simple_text,source,collector,preprocessing_text
336,337,목욕 및 샤워,상처부위를 제외한 목욕 및 머리감기는 퇴원 후 바로 가능합니다.,상처 말고 다른 데는 병원에서 나오면 바로 씻어도 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,상처 부위 제외 목욕 및 머리 감 퇴원 후 바로 가능
337,338,상처 관리,"실밥 제거 후상처에 문제가 없으면 더 이상의 치료가 필요 없으며, 퇴원 후 상처소독은 안 하셔도 됩니다.",실밥 뺀 뒤 상처에 문제가 없으면 더 치료 안 해도 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,실밥 제거 후 상처 문제 으면 이상 치료 필요 으며 퇴원 후 상처 소독 안 시 어도
338,339,상처 관리,후두전절제술을 받게 되면 영구기관 절개공으로 평생 호흡해야 합니다.,후두전절제술 수술을 하면 목에 구멍이 생기고 앞으로는 그 구멍으로 숨 쉬게 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,후두 전 절제술 받 영구 기관 절개 공 평생 호흡
339,340,상처 관리,"기관절개공으로 이물질, 곤충, 먼지, 물이 들어가지 않도록 주의하고 목욕, 샤워 시 가려주어야 하며, 평소 두툼한 천으로 만들어진 덮개를 사용하여 기관절개공이 외부에 노출되지 않도록 합니다.",목에 있는 숨 쉬는 구멍에 벌레나 먼지나 물이 들어가지 않게 조심해요. 씻을 때는 꼭 덮개로 가려야 해요. 평소에도 부드러운 천으로 가려주세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,기관 절개 공 이물질 곤충 먼지 물 들어가 도록 주의 목욕 샤워 시 가리 평소 두툼 천 만들 덮개 사용 기관 절개 공 외부 노출 도록
340,341,상처 관리,습도가 유지되는 환경에 있도록 하고 차가운 날씨에는 외부 공기의 직접 호흡을 삼갑니다.,공기가 너무 건조하지 않게 해 주세요. 추운 날엔 바깥 공기를 바로 마시지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,습도 유지 환경 있 도록 차갑 날씨 외부 공기 직접 호흡 삼가
341,342,상처 관리,기도 분비물은 자주 가볍게 닦아서 제거하여 기관절개공을 위생적으로 유지해야 합니다.,숨 쉬는 구멍에 끈적한 게 생기면 자주 살살 닦아내서 깨끗하게 해 주세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,기도 분비물 자주 가볍 닦 제거 기관 절개 공 위생 유지
342,343,상처 관리,"후두부분절제술로기관 캐뉼라가 있는 경우, 기관 캐뉼라와 기관절개부위를 관리하고 소독해야 합니다.",숨 쉬는 관이 있는 사람은 그 관과 그 자리도 자주 닦고 약 발라야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,후두 부분 절제술 기관 캐뉼라 경우 기관 캐뉼라 기관 절개 부위 관리 소독
343,344,상처 관리,"상부기도를 우회하여 차갑고 건조한 공기를 직접 들이 쉬게 되면 폐에 분비물이 많이 생기고, 분비물이 기관 캐뉼라에 말라붙어 막히는 일이 발생할 수 있습니다.",차고 마른 공기를 바로 마시면 폐에 끈적한 게 생겨서 숨 쉬는 관이 막힐 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,상부 기도 우회 차갑 건조 공기 직접 들이 쉬 폐에 분비물 많이 생기 분비물 기관 캐뉼라 말라붙 막히 발생 있
344,345,상처 관리,캐뉼라가 막히게 되면 호흡이 어려워져 응급 상황이 발행할 수 있으므로 예방을 위해 적절한 습도 유지가 중요합니다.,숨 쉬는 관이 막히면 숨 쉬기 힘들어져요. 그래서 공기가 너무 마르지 않게 해야 해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,캐뉼라 막히 호흡 어렵 응급 상황 발행 있 으므로 예방 적절하 습도 유지 중요
345,346,상처 관리,캐뉼라 분비물에 대해서는 흡인하거나 잠시 캐뉼라를 꺼내어 분비물 제거 후 재삽입하면 됩니다.,관 안에 끈적한 게 있으면 빨아내거나 잠깐 빼서 닦고 다시 끼우면 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,캐뉼라 분비물 흡인 거나 잠시 캐뉼라 꺼내 분비물 제거 후 재 삽입
346,347,상처 관리,수술부위가 붓거나 출혈 발생 시 즉시 병원에 문의 바랍니다.,수술한 데가 붓거나 피가 나면 바로 병원에 연락하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,수술 부위 붓 거나 출혈 발생 시 즉시 병원 문의 바라
347,348,통증 관리,수술 후 통증은 서서히 호전됩니다.,수술하고 나서 아픈 건 시간이 지나면 점점 나아져요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,수술 후 통증 서서히 호전
348,349,통증 관리,수술 후 약간의 부종과 피부 감각 저하가 일어 날 수 있으나 대부분 일시적이며 시간이 지나면 호전됩니다.,"수술한 데가 좀 붓거나 피부 느낌이 이상할 수 있는데, 보통은 잠깐만 그래요.",https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,수술 후 약간 부종 피부 감각 저하 일 나 있 으나 대부분 일시 시간 지나 호전
349,350,통증 관리,심한 통증이 지속 되거나 발열 등의 증상이 동반될 경우 병원으로 문의 하십시오.,계속 많이 아프거나 열이 나면 병원에 꼭 말하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,심 통증 지속 거나 발열 증상 동반 경우 병원 문의 시
350,351,통증 관리,수술부위가 당기는 듯한 느낌은 정상입니다.,수술한 데가 당기는 느낌이 들면 그건 괜찮은 거예요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,수술 부위 당기 듯 느낌 정상
351,352,통증 관리,"질병 상태, 수술 부위 및 방사선치료, 항암요법 등은 통증을 유발할 수 있습니다.","병이나 수술, 치료 때문에 아플 수 있어요.",https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,질병 상태 수술 부위 및 방사선 치료 항암 요법 통증 유발 있
352,353,통증 관리,"치료의 정도에 따른 구강 변화(구강건조증), 기침, 호흡 곤란, 피부문제 등에 대해 대처할 수 있도록 의료진과 상의하십시오.","입이 마르거나, 기침 나오거나, 숨 쉬기 힘들거나, 피부가 이상한 정도를 병원 선생님한테 말하세요.",https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,치료 정도 구강 변화 구강 건조증 기침 호흡 곤란 피부 문제 대처 있 도록 의료진 상의 시
353,354,일상생활,목을 뒤로 과도하게 젖히는 자세를 제외하면 활동 제한은 없습니다.,고개를 너무 뒤로 젖히지만 않으면 뭐든 할 수 있어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,목 뒤 과도 젖히 자세 제외 활동 제한
354,355,병원 방문,"고열(38.3도 이상),수술부위의 심한 통증, 부종, 발적, 혈종, 출혈, 고름이나 진물이 나오는 경우에는 병원으로 연락하십시오.","열이 나거나, 많이 아프거나, 붓거나, 피나 진물이 나오면 병원에 꼭 연락하세요.",https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,고 열 도 이상 수술 부위 심하 통증 부종 발 혈종 출혈 고름 나 물 나오 경우 병원 연락 시
355,356,병원 방문,호흡곤란이 있는 경우 즉시 응급실로 방문하시기 바랍니다.,숨 쉬기 힘들면 바로 응급실에 가세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3607,김하영,호흡 곤란 경우 즉시 응급실 방문 시 바라
356,357,식사,"수술 후 상처회복을 돕고 체력을 보강하기 위해 단백질(고기, 생선, 콩, 두부, 계란 등)과 비타민C(과일, 야채)를 많이 드십시오.","상처가 빨리 낫게 하려면 고기, 생선, 콩, 과일, 야채를 많이 드세요.",https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,수술 후 상처 회복 돕 체력 보강 단백질 고기 생선 콩 두부 계란 비타민 과일 야채 많이 들 시
357,358,식사,"항암치료 전에는 건강보조식품(홍삼, 상황버섯 등)이 간에 부담을 줄 수 있으므로 삼가십시오.",치료 전에 홍삼이나 버섯 같은 건강식품은 간이 힘들어질 수 있어서 먹지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,항암 치료 전 건강 보조 식품 홍삼 상황버섯 간 부담 주 있 으므로 삼가 시
358,359,식사,술과 담배는 회복 후에도 계속 삼가십시오.,몸이 다 나은 뒤에도 술과 담배는 하지 마세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,술 담배 회복 후 계속 삼가 시
359,360,운동,"목, 팔꿈치, 손목, 손가락 운동 및 팔에 통증이 없다면 팔을 옆과 앞으로 45도 정도 벌리는 운동을 시행합니다(하루 3회, 1회 약 10분간).","목이랑 팔꿈치, 손목, 손가락이 안 아프면, 팔을 옆으로 앞쪽으로 조금 벌리는 운동을 하세요. 하루에 3번, 한 번에 10분 정도 하세요.",https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,목 팔꿈치 손목 손가락 운동 및 팔 통증 다면 팔 옆 앞 정도 벌리 운동 시행 하루 회 회 약 분 간
360,361,운동,첫 외래 이후 상처에 문제가 없다면 팔을 올리는 연습을 시행합니다.,병원에 다시 갔을 때 상처가 괜찮으면 팔을 위로 올리는 연습을 할 거에요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,첫 외래 이후 상처 문제 다면 팔 올리 연습 시행
361,362,운동,팔운동의 범위와 강도는 점진적으로 증가시킵니다.,팔 운동은 처음엔 조금씩 하다가 점점 많이 하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,팔 운동 범위 강도 점진 증가 시키
362,363,운동,"운동 후 1-2시간이 지나도 통증이 있거나, 팔이 부으면 무리한 것이므로 휴식을 취하고 운동의 강도를 낮춥니다.",운동하고 1~2시간 뒤에도 계속 아프거나 팔이 붓는다면 너무 무리한 거니까 쉬고 운동을 조금만 하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,운동 후 시간 지나 어도 통증 있 거나 팔 붓 으면 무리 므로 휴식 취하 운동 강도 낮추
363,364,주의사항,"림프부종은 림프절 절제를 한 경우 20%정도, 감시 림프절 절제를 한 경우 5%정도에서 나타납니다.","림프절 절제는 10명 중 2명 정도, 감시 림프절 절제는 100명중 5명 정도 림프부종이 생길 수 있어요.",https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,림프 부종 림프절 절제 경우 정도 감시 림프절 절제 경우 정도 나타나
364,365,주의사항,림프부종을 예방하기위해 꾸준히 팔 스트레칭을 합니다.,팔이 붓지 않게 하려면 팔을 자주 쭉쭉 펴 주세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,림프 부종 예방 꾸준히 팔 스트레칭
365,366,주의사항,건조한 날에는 피부가 트지 않도록 팔에 로션을 바릅니다.,날씨가 건조한 날엔 팔에 로션을 발라서 피부가 안 트게 하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,건조 날 피부 트 도록 팔 로션 바르
366,367,주의사항,"찜질방 등의 더운 곳에 오래 있거나, 김장, 이사 등의 힘든 일은 삼가십시오.","찜질방처럼 더운 데 오래 있거나 김치 담그는 일, 이사처럼 힘든 일은 하지 마세요.",https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,찜질방 덥 곳 오래 거나 김장 이사 힘들 삼가 시
367,368,주의사항,팔에 상처가 나지 않게 조심하여야 합니다.,팔에 상처가 안 나게 조심하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,팔 상처 나 조심
368,369,주의사항,상처가 생기면 소독을 잘 해줍니다.,상처가 생기면 깨끗하게 해줘야해요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,상처 생기 소독 잘
369,370,주의사항,"수술한 팔로는 혈압을 재거나, 채혈을 하지 않기를 권장합니다.",수술한 팔에는 혈압 재거나 피 뽑는 걸 하지 않는 게 좋아요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,수술 팔 혈압 재 거나 채혈 권장
370,371,상처 관리,상처를 봉합한 실이나 의료용 피부 스테이플러는 보통 수술 후 1-2주 후에 외래에서 제거합니다.,상처를 꿰맨 실이나 철은 보통 수술하고 1-2주 뒤에 병원에서 빼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,상처 봉합 실 이나 의료 용 피부 스테이플러 보통 수술 후 주 후 외래 제거
371,372,상처 관리,실밥제거 후에는상처에문제가 없으면더 이상의 치료가필요 없습니다.,실밥을 뗀 다음에 상처가 괜찮으면 더는 치료 안 해도 돼요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,실밥 제거 후 상처 문제 으면 이상 치료 필요
372,373,상처 관리,상처가 벌어지거나 붉게 변하고 통증이 있으면 병원으로 문의 하십시오.,상처가 벌어지거나 빨갛게 되고 아프면 병원에 말하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,상처 벌어지 거나 붉 변하 통증 있 으면 병원 문의 시
373,374,상처 관리,부분절제를 한 경우 사용하는 흰색의 테이프는 1-2개월 정도 지나면 떨어집니다.,흰색 테이프는 1~2달 지나면 저절로 떨어져요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,부분 절제 경우 사용 흰색 테이프 개월 정도 지나 떨어지
374,375,상처 관리,가려움이 없다면 그대로 두십시오.,간지럽지 않으면 그냥 두세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,가려움 다면 그대로 두 시
375,376,통증 관리,심한 통증이 나타나는 경우는 드뭅니다.,많이 아픈 일은 거의 없어요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,심 통증 나타나 경우 드물
376,377,통증 관리,만약 심한 통증이 나타나면 병원에 문의 하십시오.,근데 정말 많이 아프면 병원에 말하세요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,만약 심하 통증 나타나 병원 문의 시
377,378,통증 관리,"수술부위와 안쪽 팔이 가끔 쑤시거나, 무감각한 증상은 정상입니다.",수술한 곳이랑 팔 안쪽이 쑤시거나 느낌이 없을 때도 있는데 괜찮아요.,https://www.snuh.org/board/B016/view.do?bbs_no=3611,김하영,수술 부위 안쪽 팔 가끔 쑤시 거나 무 감각 증상 정상
